timestamp,device,ecg_value
2026-08-21T18:31:08.246738,patient_01,3121
2026-08-21T18:31:08.246738,patient_01,3120
2026-08-21T18:31:08.246738,patient_01,3072
2026-08-21T18:31:08.246738,patient_01,3025
2026-08-21T18:31:08.246738,patient_01,3024
2026-08-21T18:31:08.246738,patient_01,3008
2026-08-21T18:31:08.246738,patient_01,3008
2026-08-21T18:31:08.246738,patient_01,2977
2026-08-21T18:31:08.246738,patient_01,2993
2026-08-21T18:31:08.246738,patient_01,3041
2026-08-21T18:31:08.366868,patient_01,3056
2026-08-21T18:31:08.366868,patient_01,3073
2026-08-21T18:31:08.366868,patient_01,3041
2026-08-21T18:31:08.366868,patient_01,3009
2026-08-21T18:31:08.366868,patient_01,2993
2026-08-21T18:31:08.366868,patient_01,3025
2026-08-21T18:31:08.366868,patient_01,3024
2026-08-21T18:31:08.366868,patient_01,2993
2026-08-21T18:31:08.366868,patient_01,2992
2026-08-21T18:31:08.366868,patient_01,3072
2026-08-21T18:31:08.366868,patient_01,3137
2026-08-21T18:31:08.366868,patient_01,3136
2026-08-21T18:31:08.366868,patient_01,3057
2026-08-21T18:31:08.366868,patient_01,2992
2026-08-21T18:31:08.366868,patient_01,3057
2026-08-21T18:31:08.366868,patient_01,3168
2026-08-21T18:31:08.366868,patient_01,3184
2026-08-21T18:31:08.366868,patient_01,3153
2026-08-21T18:31:08.366868,patient_01,3104
2026-08-21T18:31:08.366868,patient_01,3072
2026-08-21T18:31:08.366868,patient_01,3057
2026-08-21T18:31:08.366868,patient_01,3024
2026-08-21T18:31:08.366868,patient_01,2976
2026-08-21T18:31:08.366868,patient_01,2928
2026-08-21T18:31:08.366868,patient_01,2897
2026-08-21T18:31:08.426996,patient_01,2881
2026-08-21T18:31:08.426996,patient_01,2864
2026-08-21T18:31:08.426996,patient_01,2832
2026-08-21T18:31:08.426996,patient_01,2801
2026-08-21T18:31:08.426996,patient_01,2833
2026-08-21T18:31:08.426996,patient_01,2849
2026-08-21T18:31:08.426996,patient_01,2848
2026-08-21T18:31:08.426996,patient_01,2800
2026-08-21T18:31:08.426996,patient_01,2784
2026-08-21T18:31:08.426996,patient_01,2785
2026-08-21T18:31:08.426996,patient_01,2801
2026-08-21T18:31:08.426996,patient_01,2785
2026-08-21T18:31:08.426996,patient_01,2737
2026-08-21T18:31:08.426996,patient_01,2736
2026-08-21T18:31:08.426996,patient_01,2737
2026-08-21T18:31:08.426996,patient_01,2753
2026-08-21T18:31:08.426996,patient_01,2721
2026-08-21T18:31:08.426996,patient_01,2688
2026-08-21T18:31:08.426996,patient_01,2657
2026-08-21T18:31:08.426996,patient_01,2657
2026-08-21T18:31:08.426996,patient_01,2656
2026-08-21T18:31:08.426996,patient_01,2641
2026-08-21T18:31:08.426996,patient_01,2592
2026-08-21T18:31:08.426996,patient_01,2576
2026-08-21T18:31:08.426996,patient_01,2592
2026-08-21T18:31:08.547052,patient_01,2577
2026-08-21T18:31:08.547052,patient_01,2577
2026-08-21T18:31:08.547052,patient_01,2544
2026-08-21T18:31:08.547052,patient_01,2528
2026-08-21T18:31:08.547052,patient_01,2528
2026-08-21T18:31:08.547052,patient_01,2528
2026-08-21T18:31:08.547052,patient_01,2512
2026-08-21T18:31:08.547052,patient_01,2480
2026-08-21T18:31:08.547052,patient_01,2449
2026-08-21T18:31:08.547052,patient_01,2449
2026-08-21T18:31:08.547052,patient_01,2433
2026-08-21T18:31:08.547052,patient_01,2449
2026-08-21T18:31:08.547052,patient_01,2401
2026-08-21T18:31:08.547052,patient_01,2368
2026-08-21T18:31:08.547052,patient_01,2369
2026-08-21T18:31:08.547052,patient_01,2368
2026-08-21T18:31:08.547052,patient_01,2337
2026-08-21T18:31:08.547052,patient_01,2289
2026-08-21T18:31:08.547052,patient_01,2273
2026-08-21T18:31:08.547052,patient_01,2289
2026-08-21T18:31:08.547052,patient_01,2336
2026-08-21T18:31:08.547052,patient_01,2320
2026-08-21T18:31:08.547052,patient_01,2305
2026-08-21T18:31:08.547052,patient_01,2288
2026-08-21T18:31:08.547052,patient_01,2304
2026-08-21T18:31:08.666709,patient_01,2304
2026-08-21T18:31:08.666709,patient_01,2321
2026-08-21T18:31:08.666709,patient_01,2304
2026-08-21T18:31:08.666709,patient_01,2305
2026-08-21T18:31:08.666709,patient_01,2336
2026-08-21T18:31:08.666709,patient_01,2384
2026-08-21T18:31:08.666709,patient_01,2400
2026-08-21T18:31:08.666709,patient_01,2385
2026-08-21T18:31:08.666709,patient_01,2385
2026-08-21T18:31:08.666709,patient_01,2400
2026-08-21T18:31:08.666709,patient_01,2432
2026-08-21T18:31:08.666709,patient_01,2448
2026-08-21T18:31:08.666709,patient_01,2433
2026-08-21T18:31:08.666709,patient_01,2432
2026-08-21T18:31:08.666709,patient_01,2481
2026-08-21T18:31:08.666709,patient_01,2529
2026-08-21T18:31:08.666709,patient_01,2560
2026-08-21T18:31:08.666709,patient_01,2592
2026-08-21T18:31:08.666709,patient_01,2721
2026-08-21T18:31:08.666709,patient_01,2928
2026-08-21T18:31:08.666709,patient_01,3105
2026-08-21T18:31:08.666709,patient_01,3136
2026-08-21T18:31:08.666709,patient_01,3105
2026-08-21T18:31:08.666709,patient_01,3104
2026-08-21T18:31:08.666709,patient_01,3104
2026-08-21T18:31:08.787303,patient_01,3088
2026-08-21T18:31:08.787303,patient_01,3040
2026-08-21T18:31:08.787303,patient_01,2977
2026-08-21T18:31:08.787303,patient_01,2928
2026-08-21T18:31:08.787303,patient_01,2928
2026-08-21T18:31:08.787303,patient_01,2929
2026-08-21T18:31:08.787303,patient_01,2961
2026-08-21T18:31:08.787303,patient_01,2976
2026-08-21T18:31:08.787303,patient_01,3009
2026-08-21T18:31:08.787303,patient_01,3089
2026-08-21T18:31:08.787303,patient_01,3152
2026-08-21T18:31:08.787303,patient_01,3200
2026-08-21T18:31:08.787303,patient_01,3200
2026-08-21T18:31:08.787303,patient_01,3201
2026-08-21T18:31:08.787303,patient_01,3217
2026-08-21T18:31:08.787303,patient_01,3200
2026-08-21T18:31:08.787303,patient_01,3152
2026-08-21T18:31:08.787303,patient_01,3105
2026-08-21T18:31:08.787303,patient_01,3056
2026-08-21T18:31:08.787303,patient_01,3040
2026-08-21T18:31:08.787303,patient_01,3041
2026-08-21T18:31:08.787303,patient_01,2993
2026-08-21T18:31:08.787303,patient_01,2928
2026-08-21T18:31:08.787303,patient_01,2880
2026-08-21T18:31:08.787303,patient_01,2865
2026-08-21T18:31:08.907650,patient_01,2832
2026-08-21T18:31:08.907650,patient_01,2784
2026-08-21T18:31:08.907650,patient_01,2736
2026-08-21T18:31:08.907650,patient_01,2705
2026-08-21T18:31:08.907650,patient_01,2704
2026-08-21T18:31:08.907650,patient_01,2704
2026-08-21T18:31:08.907650,patient_01,2688
2026-08-21T18:31:08.907650,patient_01,2672
2026-08-21T18:31:08.907650,patient_01,2672
2026-08-21T18:31:08.907650,patient_01,2721
2026-08-21T18:31:08.907650,patient_01,2753
2026-08-21T18:31:08.907650,patient_01,2785
2026-08-21T18:31:08.907650,patient_01,2785
2026-08-21T18:31:08.907650,patient_01,2800
2026-08-21T18:31:08.907650,patient_01,2816
2026-08-21T18:31:08.907650,patient_01,2849
2026-08-21T18:31:08.907650,patient_01,2865
2026-08-21T18:31:08.907650,patient_01,2848
2026-08-21T18:31:08.907650,patient_01,2848
2026-08-21T18:31:08.907650,patient_01,2865
2026-08-21T18:31:08.907650,patient_01,2881
2026-08-21T18:31:08.907650,patient_01,2848
2026-08-21T18:31:08.907650,patient_01,2817
2026-08-21T18:31:08.907650,patient_01,2816
2026-08-21T18:31:08.907650,patient_01,2832
2026-08-21T18:31:08.966815,patient_01,2832
2026-08-21T18:31:08.966815,patient_01,2849
2026-08-21T18:31:08.966815,patient_01,2800
2026-08-21T18:31:08.966815,patient_01,2768
2026-08-21T18:31:08.966815,patient_01,2816
2026-08-21T18:31:08.966815,patient_01,2817
2026-08-21T18:31:08.966815,patient_01,2801
2026-08-21T18:31:08.966815,patient_01,2753
2026-08-21T18:31:08.966815,patient_01,2737
2026-08-21T18:31:08.966815,patient_01,2736
2026-08-21T18:31:08.966815,patient_01,2736
2026-08-21T18:31:08.966815,patient_01,2753
2026-08-21T18:31:08.966815,patient_01,2736
2026-08-21T18:31:08.966815,patient_01,2721
2026-08-21T18:31:08.966815,patient_01,2720
2026-08-21T18:31:08.966815,patient_01,2721
2026-08-21T18:31:08.966815,patient_01,2688
2026-08-21T18:31:08.966815,patient_01,2625
2026-08-21T18:31:08.966815,patient_01,2609
2026-08-21T18:31:08.966815,patient_01,2624
2026-08-21T18:31:08.966815,patient_01,2641
2026-08-21T18:31:08.966815,patient_01,2625
2026-08-21T18:31:08.966815,patient_01,2577
2026-08-21T18:31:08.966815,patient_01,2529
2026-08-21T18:31:08.966815,patient_01,2528
2026-08-21T18:31:09.027056,patient_01,2529
2026-08-21T18:31:09.027056,patient_01,2512
2026-08-21T18:31:09.027056,patient_01,2480
2026-08-21T18:31:09.027056,patient_01,2448
2026-08-21T18:31:09.027056,patient_01,2465
2026-08-21T18:31:09.027056,patient_01,2464
2026-08-21T18:31:09.027056,patient_01,2433
2026-08-21T18:31:09.027056,patient_01,2385
2026-08-21T18:31:09.027056,patient_01,2369
2026-08-21T18:31:09.027056,patient_01,2369
2026-08-21T18:31:09.027056,patient_01,2369
2026-08-21T18:31:09.027056,patient_01,2352
2026-08-21T18:31:09.027056,patient_01,2305
2026-08-21T18:31:09.027056,patient_01,2289
2026-08-21T18:31:09.027056,patient_01,2305
2026-08-21T18:31:09.027056,patient_01,2320
2026-08-21T18:31:09.027056,patient_01,2305
2026-08-21T18:31:09.027056,patient_01,2273
2026-08-21T18:31:09.027056,patient_01,2256
2026-08-21T18:31:09.027056,patient_01,2273
2026-08-21T18:31:09.027056,patient_01,2273
2026-08-21T18:31:09.027056,patient_01,2241
2026-08-21T18:31:09.027056,patient_01,2192
2026-08-21T18:31:09.027056,patient_01,2193
2026-08-21T18:31:09.027056,patient_01,2208
2026-08-21T18:31:09.146784,patient_01,2193
2026-08-21T18:31:09.146784,patient_01,2193
2026-08-21T18:31:09.146784,patient_01,2177
2026-08-21T18:31:09.146784,patient_01,2176
2026-08-21T18:31:09.146784,patient_01,2176
2026-08-21T18:31:09.146784,patient_01,2208
2026-08-21T18:31:09.146784,patient_01,2193
2026-08-21T18:31:09.146784,patient_01,2177
2026-08-21T18:31:09.146784,patient_01,2177
2026-08-21T18:31:09.146784,patient_01,2208
2026-08-21T18:31:09.146784,patient_01,2225
2026-08-21T18:31:09.146784,patient_01,2257
2026-08-21T18:31:09.146784,patient_01,2256
2026-08-21T18:31:09.146784,patient_01,2257
2026-08-21T18:31:09.146784,patient_01,2305
2026-08-21T18:31:09.146784,patient_01,2336
2026-08-21T18:31:09.146784,patient_01,2337
2026-08-21T18:31:09.146784,patient_01,2353
2026-08-21T18:31:09.146784,patient_01,2433
2026-08-21T18:31:09.146784,patient_01,2592
2026-08-21T18:31:09.146784,patient_01,2737
2026-08-21T18:31:09.146784,patient_01,2817
2026-08-21T18:31:09.146784,patient_01,2801
2026-08-21T18:31:09.146784,patient_01,2785
2026-08-21T18:31:09.146784,patient_01,2753
2026-08-21T18:31:09.266359,patient_01,2720
2026-08-21T18:31:09.266359,patient_01,2609
2026-08-21T18:31:09.266359,patient_01,2512
2026-08-21T18:31:09.266359,patient_01,2432
2026-08-21T18:31:09.266359,patient_01,2417
2026-08-21T18:31:09.266359,patient_01,2416
2026-08-21T18:31:09.266359,patient_01,2432
2026-08-21T18:31:09.266359,patient_01,2448
2026-08-21T18:31:09.266359,patient_01,2481
2026-08-21T18:31:09.266359,patient_01,2545
2026-08-21T18:31:09.266359,patient_01,2592
2026-08-21T18:31:09.266359,patient_01,2609
2026-08-21T18:31:09.266359,patient_01,2593
2026-08-21T18:31:09.266359,patient_01,2593
2026-08-21T18:31:09.266359,patient_01,2641
2026-08-21T18:31:09.266359,patient_01,2672
2026-08-21T18:31:09.266359,patient_01,2672
2026-08-21T18:31:09.266359,patient_01,2641
2026-08-21T18:31:09.266359,patient_01,2609
2026-08-21T18:31:09.266359,patient_01,2608
2026-08-21T18:31:09.266359,patient_01,2592
2026-08-21T18:31:09.266359,patient_01,2545
2026-08-21T18:31:09.266359,patient_01,2480
2026-08-21T18:31:09.266359,patient_01,2465
2026-08-21T18:31:09.266359,patient_01,2480
2026-08-21T18:31:09.326716,patient_01,2464
2026-08-21T18:31:09.326716,patient_01,2400
2026-08-21T18:31:09.326716,patient_01,2321
2026-08-21T18:31:09.326716,patient_01,2272
2026-08-21T18:31:09.326716,patient_01,2225
2026-08-21T18:31:09.326716,patient_01,2193
2026-08-21T18:31:09.326716,patient_01,2129
2026-08-21T18:31:09.326716,patient_01,2081
2026-08-21T18:31:09.326716,patient_01,2081
2026-08-21T18:31:09.326716,patient_01,2097
2026-08-21T18:31:09.326716,patient_01,2112
2026-08-21T18:31:09.326716,patient_01,2113
2026-08-21T18:31:09.326716,patient_01,2112
2026-08-21T18:31:09.326716,patient_01,2129
2026-08-21T18:31:09.326716,patient_01,2144
2026-08-21T18:31:09.326716,patient_01,2193
2026-08-21T18:31:09.326716,patient_01,2192
2026-08-21T18:31:09.326716,patient_01,2177
2026-08-21T18:31:09.326716,patient_01,2177
2026-08-21T18:31:09.326716,patient_01,2225
2026-08-21T18:31:09.326716,patient_01,2241
2026-08-21T18:31:09.326716,patient_01,2257
2026-08-21T18:31:09.326716,patient_01,2240
2026-08-21T18:31:09.326716,patient_01,2288
2026-08-21T18:31:09.326716,patient_01,2336
2026-08-21T18:31:09.447315,patient_01,2384
2026-08-21T18:31:09.447315,patient_01,2400
2026-08-21T18:31:09.447315,patient_01,2401
2026-08-21T18:31:09.447315,patient_01,2448
2026-08-21T18:31:09.447315,patient_01,2513
2026-08-21T18:31:09.447315,patient_01,2609
2026-08-21T18:31:09.447315,patient_01,2656
2026-08-21T18:31:09.447315,patient_01,2672
2026-08-21T18:31:09.447315,patient_01,2704
2026-08-21T18:31:09.447315,patient_01,2736
2026-08-21T18:31:09.447315,patient_01,2752
2026-08-21T18:31:09.447315,patient_01,2720
2026-08-21T18:31:09.447315,patient_01,2705
2026-08-21T18:31:09.447315,patient_01,2689
2026-08-21T18:31:09.447315,patient_01,2705
2026-08-21T18:31:09.447315,patient_01,2704
2026-08-21T18:31:09.447315,patient_01,2689
2026-08-21T18:31:09.447315,patient_01,2673
2026-08-21T18:31:09.447315,patient_01,2657
2026-08-21T18:31:09.447315,patient_01,2673
2026-08-21T18:31:09.447315,patient_01,2705
2026-08-21T18:31:09.447315,patient_01,2736
2026-08-21T18:31:09.447315,patient_01,2768
2026-08-21T18:31:09.447315,patient_01,2801
2026-08-21T18:31:09.447315,patient_01,2881
2026-08-21T18:31:09.567099,patient_01,2945
2026-08-21T18:31:09.567099,patient_01,2977
2026-08-21T18:31:09.567099,patient_01,2977
2026-08-21T18:31:09.567099,patient_01,2976
2026-08-21T18:31:09.567099,patient_01,3024
2026-08-21T18:31:09.567099,patient_01,3056
2026-08-21T18:31:09.567099,patient_01,3040
2026-08-21T18:31:09.567099,patient_01,3025
2026-08-21T18:31:09.567099,patient_01,3008
2026-08-21T18:31:09.567099,patient_01,3040
2026-08-21T18:31:09.567099,patient_01,3072
2026-08-21T18:31:09.567099,patient_01,3073
2026-08-21T18:31:09.567099,patient_01,3040
2026-08-21T18:31:09.567099,patient_01,3024
2026-08-21T18:31:09.567099,patient_01,3024
2026-08-21T18:31:09.567099,patient_01,3056
2026-08-21T18:31:09.567099,patient_01,3024
2026-08-21T18:31:09.567099,patient_01,2993
2026-08-21T18:31:09.567099,patient_01,2977
2026-08-21T18:31:09.567099,patient_01,2993
2026-08-21T18:31:09.567099,patient_01,3009
2026-08-21T18:31:09.567099,patient_01,2993
2026-08-21T18:31:09.567099,patient_01,2944
2026-08-21T18:31:09.567099,patient_01,2929
2026-08-21T18:31:09.567099,patient_01,2944
2026-08-21T18:31:09.686186,patient_01,2976
2026-08-21T18:31:09.686186,patient_01,2960
2026-08-21T18:31:09.686186,patient_01,2929
2026-08-21T18:31:09.686186,patient_01,2896
2026-08-21T18:31:09.686186,patient_01,2913
2026-08-21T18:31:09.686186,patient_01,2929
2026-08-21T18:31:09.686186,patient_01,2912
2026-08-21T18:31:09.686186,patient_01,2897
2026-08-21T18:31:09.686186,patient_01,2881
2026-08-21T18:31:09.686186,patient_01,2897
2026-08-21T18:31:09.686186,patient_01,2913
2026-08-21T18:31:09.686186,patient_01,2897
2026-08-21T18:31:09.686186,patient_01,2865
2026-08-21T18:31:09.686186,patient_01,2848
2026-08-21T18:31:09.686186,patient_01,2881
2026-08-21T18:31:09.686186,patient_01,2896
2026-08-21T18:31:09.686186,patient_01,2881
2026-08-21T18:31:09.686186,patient_01,2833
2026-08-21T18:31:09.686186,patient_01,2817
2026-08-21T18:31:09.686186,patient_01,2833
2026-08-21T18:31:09.686186,patient_01,2849
2026-08-21T18:31:09.686186,patient_01,2849
2026-08-21T18:31:09.686186,patient_01,2801
2026-08-21T18:31:09.686186,patient_01,2800
2026-08-21T18:31:09.686186,patient_01,2817
2026-08-21T18:31:09.746803,patient_01,2848
2026-08-21T18:31:09.746803,patient_01,2832
2026-08-21T18:31:09.746803,patient_01,2800
2026-08-21T18:31:09.746803,patient_01,2784
2026-08-21T18:31:09.746803,patient_01,2816
2026-08-21T18:31:09.746803,patient_01,2817
2026-08-21T18:31:09.746803,patient_01,2817
2026-08-21T18:31:09.746803,patient_01,2784
2026-08-21T18:31:09.746803,patient_01,2769
2026-08-21T18:31:09.746803,patient_01,2769
2026-08-21T18:31:09.746803,patient_01,2800
2026-08-21T18:31:09.746803,patient_01,2801
2026-08-21T18:31:09.746803,patient_01,2768
2026-08-21T18:31:09.746803,patient_01,2768
2026-08-21T18:31:09.746803,patient_01,2800
2026-08-21T18:31:09.746803,patient_01,2801
2026-08-21T18:31:09.746803,patient_01,2800
2026-08-21T18:31:09.746803,patient_01,2785
2026-08-21T18:31:09.746803,patient_01,2768
2026-08-21T18:31:09.746803,patient_01,2785
2026-08-21T18:31:09.746803,patient_01,2800
2026-08-21T18:31:09.746803,patient_01,2784
2026-08-21T18:31:09.746803,patient_01,2769
2026-08-21T18:31:09.746803,patient_01,2753
2026-08-21T18:31:09.746803,patient_01,2784
2026-08-21T18:31:09.866654,patient_01,2817
2026-08-21T18:31:09.866654,patient_01,2801
2026-08-21T18:31:09.866654,patient_01,2784
2026-08-21T18:31:09.866654,patient_01,2768
2026-08-21T18:31:09.866654,patient_01,2784
2026-08-21T18:31:09.866654,patient_01,2801
2026-08-21T18:31:09.866654,patient_01,2800
2026-08-21T18:31:09.866654,patient_01,2752
2026-08-21T18:31:09.866654,patient_01,2753
2026-08-21T18:31:09.866654,patient_01,2784
2026-08-21T18:31:09.866654,patient_01,2800
2026-08-21T18:31:09.866654,patient_01,2784
2026-08-21T18:31:09.866654,patient_01,2753
2026-08-21T18:31:09.866654,patient_01,2736
2026-08-21T18:31:09.866654,patient_01,2753
2026-08-21T18:31:09.866654,patient_01,2784
2026-08-21T18:31:09.866654,patient_01,2768
2026-08-21T18:31:09.866654,patient_01,2737
2026-08-21T18:31:09.866654,patient_01,2720
2026-08-21T18:31:09.866654,patient_01,2753
2026-08-21T18:31:09.866654,patient_01,2768
2026-08-21T18:31:09.866654,patient_01,2753
2026-08-21T18:31:09.866654,patient_01,2721
2026-08-21T18:31:09.866654,patient_01,2705
2026-08-21T18:31:09.866654,patient_01,2721
2026-08-21T18:31:09.927405,patient_01,2753
2026-08-21T18:31:09.927405,patient_01,2785
2026-08-21T18:31:09.927405,patient_01,2769
2026-08-21T18:31:09.927405,patient_01,2737
2026-08-21T18:31:09.927405,patient_01,2737
2026-08-21T18:31:09.927405,patient_01,2737
2026-08-21T18:31:09.927405,patient_01,2737
2026-08-21T18:31:09.927405,patient_01,2688
2026-08-21T18:31:09.927405,patient_01,2672
2026-08-21T18:31:09.927405,patient_01,2704
2026-08-21T18:31:09.927405,patient_01,2721
2026-08-21T18:31:09.927405,patient_01,2705
2026-08-21T18:31:09.927405,patient_01,2688
2026-08-21T18:31:09.927405,patient_01,2672
2026-08-21T18:31:09.927405,patient_01,2688
2026-08-21T18:31:09.927405,patient_01,2721
2026-08-21T18:31:09.927405,patient_01,2705
2026-08-21T18:31:09.927405,patient_01,2672
2026-08-21T18:31:09.927405,patient_01,2657
2026-08-21T18:31:09.927405,patient_01,2673
2026-08-21T18:31:09.927405,patient_01,2688
2026-08-21T18:31:09.927405,patient_01,2673
2026-08-21T18:31:09.927405,patient_01,2641
2026-08-21T18:31:09.927405,patient_01,2625
2026-08-21T18:31:09.927405,patient_01,2656
2026-08-21T18:31:10.046751,patient_01,2688
2026-08-21T18:31:10.046751,patient_01,2689
2026-08-21T18:31:10.046751,patient_01,2657
2026-08-21T18:31:10.046751,patient_01,2625
2026-08-21T18:31:10.046751,patient_01,2672
2026-08-21T18:31:10.046751,patient_01,2673
2026-08-21T18:31:10.046751,patient_01,2673
2026-08-21T18:31:10.046751,patient_01,2640
2026-08-21T18:31:10.046751,patient_01,2625
2026-08-21T18:31:10.046751,patient_01,2656
2026-08-21T18:31:10.046751,patient_01,2672
2026-08-21T18:31:10.046751,patient_01,2673
2026-08-21T18:31:10.046751,patient_01,2641
2026-08-21T18:31:10.046751,patient_01,2625
2026-08-21T18:31:10.046751,patient_01,2657
2026-08-21T18:31:10.046751,patient_01,2672
2026-08-21T18:31:10.046751,patient_01,2672
2026-08-21T18:31:10.046751,patient_01,2656
2026-08-21T18:31:10.046751,patient_01,2656
2026-08-21T18:31:10.046751,patient_01,2673
2026-08-21T18:31:10.046751,patient_01,2705
2026-08-21T18:31:10.046751,patient_01,2689
2026-08-21T18:31:10.046751,patient_01,2657
2026-08-21T18:31:10.046751,patient_01,2641
2026-08-21T18:31:10.046751,patient_01,2672
2026-08-21T18:31:10.167077,patient_01,2704
2026-08-21T18:31:10.167077,patient_01,2688
2026-08-21T18:31:10.167077,patient_01,2673
2026-08-21T18:31:10.167077,patient_01,2641
2026-08-21T18:31:10.167077,patient_01,2673
2026-08-21T18:31:10.167077,patient_01,2689
2026-08-21T18:31:10.167077,patient_01,2688
2026-08-21T18:31:10.167077,patient_01,2656
2026-08-21T18:31:10.167077,patient_01,2640
2026-08-21T18:31:10.167077,patient_01,2673
2026-08-21T18:31:10.167077,patient_01,2705
2026-08-21T18:31:10.167077,patient_01,2688
2026-08-21T18:31:10.167077,patient_01,2672
2026-08-21T18:31:10.167077,patient_01,2656
2026-08-21T18:31:10.167077,patient_01,2673
2026-08-21T18:31:10.167077,patient_01,2705
2026-08-21T18:31:10.167077,patient_01,2704
2026-08-21T18:31:10.167077,patient_01,2673
2026-08-21T18:31:10.167077,patient_01,2656
2026-08-21T18:31:10.167077,patient_01,2688
2026-08-21T18:31:10.167077,patient_01,2705
2026-08-21T18:31:10.167077,patient_01,2705
2026-08-21T18:31:10.167077,patient_01,2673
2026-08-21T18:31:10.167077,patient_01,2673
2026-08-21T18:31:10.167077,patient_01,2705
2026-08-21T18:31:10.226714,patient_01,2753
2026-08-21T18:31:10.226714,patient_01,2753
2026-08-21T18:31:10.226714,patient_01,2736
2026-08-21T18:31:10.226714,patient_01,2736
2026-08-21T18:31:10.226714,patient_01,2769
2026-08-21T18:31:10.226714,patient_01,2801
2026-08-21T18:31:10.226714,patient_01,2785
2026-08-21T18:31:10.226714,patient_01,2768
2026-08-21T18:31:10.226714,patient_01,2784
2026-08-21T18:31:10.226714,patient_01,2816
2026-08-21T18:31:10.226714,patient_01,2833
2026-08-21T18:31:10.226714,patient_01,2832
2026-08-21T18:31:10.226714,patient_01,2784
2026-08-21T18:31:10.226714,patient_01,2752
2026-08-21T18:31:10.226714,patient_01,2752
2026-08-21T18:31:10.226714,patient_01,2752
2026-08-21T18:31:10.226714,patient_01,2736
2026-08-21T18:31:10.226714,patient_01,2672
2026-08-21T18:31:10.226714,patient_01,2640
2026-08-21T18:31:10.226714,patient_01,2641
2026-08-21T18:31:10.226714,patient_01,2625
2026-08-21T18:31:10.226714,patient_01,2593
2026-08-21T18:31:10.226714,patient_01,2529
2026-08-21T18:31:10.226714,patient_01,2465
2026-08-21T18:31:10.226714,patient_01,2449
2026-08-21T18:31:10.347999,patient_01,2449
2026-08-21T18:31:10.347999,patient_01,2401
2026-08-21T18:31:10.347999,patient_01,2321
2026-08-21T18:31:10.347999,patient_01,2288
2026-08-21T18:31:10.347999,patient_01,2288
2026-08-21T18:31:10.347999,patient_01,2320
2026-08-21T18:31:10.347999,patient_01,2289
2026-08-21T18:31:10.347999,patient_01,2272
2026-08-21T18:31:10.347999,patient_01,2256
2026-08-21T18:31:10.347999,patient_01,2256
2026-08-21T18:31:10.347999,patient_01,2225
2026-08-21T18:31:10.347999,patient_01,2225
2026-08-21T18:31:10.347999,patient_01,2208
2026-08-21T18:31:10.347999,patient_01,2192
2026-08-21T18:31:10.347999,patient_01,2192
2026-08-21T18:31:10.347999,patient_01,2193
2026-08-21T18:31:10.347999,patient_01,2176
2026-08-21T18:31:10.347999,patient_01,2144
2026-08-21T18:31:10.347999,patient_01,2144
2026-08-21T18:31:10.347999,patient_01,2160
2026-08-21T18:31:10.347999,patient_01,2177
2026-08-21T18:31:10.347999,patient_01,2161
2026-08-21T18:31:10.347999,patient_01,2129
2026-08-21T18:31:10.347999,patient_01,2097
2026-08-21T18:31:10.347999,patient_01,2112
2026-08-21T18:31:10.466678,patient_01,2112
2026-08-21T18:31:10.466678,patient_01,2112
2026-08-21T18:31:10.466678,patient_01,2064
2026-08-21T18:31:10.466678,patient_01,2064
2026-08-21T18:31:10.466678,patient_01,2081
2026-08-21T18:31:10.466678,patient_01,2097
2026-08-21T18:31:10.466678,patient_01,2081
2026-08-21T18:31:10.466678,patient_01,2049
2026-08-21T18:31:10.466678,patient_01,2032
2026-08-21T18:31:10.466678,patient_01,2048
2026-08-21T18:31:10.466678,patient_01,2065
2026-08-21T18:31:10.466678,patient_01,2065
2026-08-21T18:31:10.466678,patient_01,2032
2026-08-21T18:31:10.466678,patient_01,2016
2026-08-21T18:31:10.466678,patient_01,2033
2026-08-21T18:31:10.466678,patient_01,2064
2026-08-21T18:31:10.466678,patient_01,2064
2026-08-21T18:31:10.466678,patient_01,2033
2026-08-21T18:31:10.466678,patient_01,2000
2026-08-21T18:31:10.466678,patient_01,2000
2026-08-21T18:31:10.466678,patient_01,1984
2026-08-21T18:31:10.466678,patient_01,1920
2026-08-21T18:31:10.466678,patient_01,1872
2026-08-21T18:31:10.466678,patient_01,1856
2026-08-21T18:31:10.466678,patient_01,1904
2026-08-21T18:31:10.527175,patient_01,1936
2026-08-21T18:31:10.527175,patient_01,1969
2026-08-21T18:31:10.527175,patient_01,1968
2026-08-21T18:31:10.527175,patient_01,2017
2026-08-21T18:31:10.527175,patient_01,2097
2026-08-21T18:31:10.527175,patient_01,2224
2026-08-21T18:31:10.527175,patient_01,2320
2026-08-21T18:31:10.527175,patient_01,2384
2026-08-21T18:31:10.527175,patient_01,2433
2026-08-21T18:31:10.527175,patient_01,2464
2026-08-21T18:31:10.527175,patient_01,2496
2026-08-21T18:31:10.527175,patient_01,2513
2026-08-21T18:31:10.527175,patient_01,2480
2026-08-21T18:31:10.527175,patient_01,2480
2026-08-21T18:31:10.527175,patient_01,2497
2026-08-21T18:31:10.527175,patient_01,2529
2026-08-21T18:31:10.527175,patient_01,2529
2026-08-21T18:31:10.527175,patient_01,2496
2026-08-21T18:31:10.527175,patient_01,2480
2026-08-21T18:31:10.527175,patient_01,2497
2026-08-21T18:31:10.527175,patient_01,2512
2026-08-21T18:31:10.527175,patient_01,2480
